case_name,x_Batt,x_Dem,x_Fuel,x_Pol,x_REcost,x_Siting,cap_CoalOldScr,cap_CoalOldScr_coal-CCS_mod,cap_Gas-CC_Gas-CC-CCS_mod,cap_Gas-CC_H2-CC,cap_H2-CC,cap_H2-CT,cap_battery_li,cap_coal-ccs_mod,cap_distpv,cap_electrolyzer,cap_gas-cc,cap_gas-cc-ccs_mod,cap_gas-ct,cap_hydED,cap_hydEND,cap_hydUD,cap_lfill-gas,cap_nuclear,cap_nuclear-smr,cap_o-g-s,cap_pumped-hydro,cap_upv_2,cap_upv_3,cap_upv_4,cap_upv_5,cap_wind-ons_10,cap_wind-ons_3,cap_wind-ons_4,cap_wind-ons_5,cap_wind-ons_6,cap_wind-ons_7,cap_wind-ons_8,cap_wind-ons_9,gen_CoalOldScr,gen_CoalOldScr_coal-CCS_mod,gen_Gas-CC_Gas-CC-CCS_mod,gen_Gas-CC_H2-CC,gen_Gas-CT_H2-CT,gen_H2-CC,gen_H2-CT,gen_battery_li,gen_coal-ccs_mod,gen_coal-igcc,gen_coal-new,gen_distpv,gen_gas-cc,gen_gas-cc-ccs_mod,gen_gas-ct,gen_hydED,gen_hydEND,gen_hydUD,gen_lfill-gas,gen_nuclear,gen_nuclear-smr,gen_o-g-s,gen_pumped-hydro,gen_upv_2,gen_upv_3,gen_upv_4,gen_upv_5,gen_wind-ofs_2,gen_wind-ofs_3,gen_wind-ofs_7,gen_wind-ofs_8,gen_wind-ons_10,gen_wind-ons_2,gen_wind-ons_3,gen_wind-ons_4,gen_wind-ons_5,gen_wind-ons_6,gen_wind-ons_7,gen_wind-ons_8,gen_wind-ons_9,tran_AC_total,tran_total,cost_inv_h2_production,cost_inv_h2_storage,cost_inv_investment_capacity_costs,cost_inv_investment_refurbishment_capacity,cost_inv_investment_spurline_costs_rsc_technologies,cost_inv_itc_payments_negative,cost_inv_transmission_interzone_ac_investment,cost_inv_transmission_intrazone_investment,cost_op_co2_incentive_negative,cost_op_co2_transport_storage,cost_op_consume_fom,cost_op_fom_costs,cost_op_fuelcosts_objfn,cost_op_h2_storage,cost_op_h2_transport_intrareg,cost_op_ptc_payments_negative,cost_op_spurline_fom,cost_op_startcost,cost_op_transmission_fom,cost_op_transmission_intrazone_fom,cost_op_vom_costs,cost_total,runtime_seconds
test0_DemHi_FuelHi_REcostLo_SitingLim_BattMd_PolIRA,1,2,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,9882.34457,0.0,12994.628099,0.0,51833.932874,0.0,67730.611624,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,1321.022388,63967.245237,31658.027734,11507.750891,17485.162198,2448.0,0.0,3251.056667,9178.68,22046.481202,21599.559762,17795.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3206258.599481,0.0,0.0,0.0,30008120.2923,224025862.955289,0.0,83984827.565839,299655.216,443341.2192,0.0,94287.18327,37217625.399402,0.0,1042605.7133,-1927.062,3671747.933075,165352657.343893,68173152.206129,20415326.749397,-0.0,0.0,0.0,0.0,65277087.009339,0.0,6559394.177184,0.0,6749963.873409,25575001.630726,77840789.440919,78149642.101767,67814311.51559,41941.184485,41941.184485,0.0,0.0,728018261.696255,405104960.006783,87401071.514003,0.0,0.0,0.0,0.0,0.0,0.0,5411530702.808021,4593184120.325017,0.0,0.0,-453689718.194716,457602286.230644,106419533.719487,448656693.849189,280856135.689584,866643271.328555,12931727318.972822,3121.066154
test0_DemHi_FuelHi_REcostLo_SitingLim_BattMd_PolOBBBA,1,2,2,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,6862.571938,0.0,12994.628099,0.0,81332.522639,1989.330542,43600.285763,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,313.410448,39947.472452,28228.112879,12104.986655,16511.286122,1400.603333,0.0,3251.056667,5491.46,15517.514241,15238.62,16001.549664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1282256.249907,0.0,0.0,0.0,30008120.2923,352679349.127347,14679301.896857,61697221.232331,299655.216,443341.2192,0.0,96903.527634,37611214.052607,0.0,1105974.817958,-2431.17,792845.71748,111877384.329296,60273138.008401,23910077.27497,-0.0,0.0,-0.0,-0.0,64002929.230098,0.0,3701655.109908,0.0,6781729.064749,14153689.809842,57473587.98195,56436468.376879,62246187.45013,34478.6,34478.6,0.0,0.0,6287110559.564331,43309124.558949,1792438278.31038,0.0,0.0,0.0,0.0,60034278.591518,0.0,4912486355.661459,6052844261.15409,0.0,-0.0,0.0,343226925.978158,188813563.582219,375947903.342,234570237.308122,972556403.468894,21263337891.52012,3133.130816
test0_DemHi_FuelHi_REcostLo_SitingOpen_BattHi_PolIRA,2,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7344.137236,0.0,12994.628099,0.0,74695.439396,0.0,53880.933792,142.0,405.8,0.0,24.4,4980.0,0.0,1115.4,5.0,0.0,27050.409976,63511.01151,12278.054664,72804.63882,0.0,0.0,1902.0,6128.705843,1476.0,48.0,10387.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-582371.173797,0.0,0.0,0.0,26050734.039,286538194.030733,0.0,30755648.05878,299140.608,442785.0048,0.0,92826.723763,36922041.234111,0.0,875268.294771,-2842.071,0.0,63472209.113168,144353872.31687,24350077.421995,0.0,0.0,0.0,0.0,310695929.787754,0.0,0.0,0.0,3007051.4439,12319615.236771,3386837.559101,127024.298496,29593043.863219,46137.605043,46137.605043,0.0,0.0,0.0,0.0,0.0,0.0,6024248.173616,0.0,0.0,0.0,0.0,5463886104.371123,4341146131.04307,3826810.62118,-0.0,-117804675.880214,441846991.375224,543271834.757739,519407205.737333,285141796.393234,661860390.871319,12148606837.463623,3302.506756
test0_DemHi_FuelHi_REcostLo_SitingOpen_BattHi_PolOBBBA,2,2,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6111.485327,0.0,12994.628099,0.0,87861.480049,3047.383126,40322.22911,142.0,405.8,0.0,24.4,4980.0,0.0,1205.185036,5.0,0.0,18307.161075,42094.334849,10225.34,60471.747428,0.0,0.0,1902.0,3900.223552,1234.886667,48.0,6807.464433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-485373.838463,0.0,0.0,0.0,26050734.039,375349792.234688,22529986.063435,40852825.709194,299140.608,442785.0048,0.0,97050.07486,37695710.55294,0.0,1051310.039884,-1380.258,0.0,47771781.374595,93595854.484745,23020638.617278,0.0,0.0,0.0,0.0,266190311.583635,0.0,0.0,0.0,3007051.4439,7502832.064207,2815093.188816,127024.298496,22769813.329619,36108.847843,36108.847843,0.0,0.0,4638988544.545319,111907930.1715,1703253838.152967,0.0,0.0,0.0,0.0,92141402.193309,0.0,4912103821.889462,6070606778.788319,0.0,-0.0,0.0,334334455.757188,294615687.446487,389584144.027795,224346694.242939,959285134.619332,19731168431.834614,2550.325315
test0_DemHi_FuelHi_REcostLo_SitingOpen_BattLo_PolIRA,0,2,2,0,0,0,0.0,0.0,0.0,102.044155,635.510168,0.0,19857.296982,0.0,12994.628099,543.917225,75820.462614,0.0,40165.941194,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,0.0,27465.937563,63496.211954,13402.258184,74396.072276,0.0,0.0,0.0,3007.696963,1476.0,48.0,10519.082983,0.0,0.0,0.0,53634.407929,0.0,334024.144179,0.0,-6417227.756647,0.0,0.0,0.0,26050734.039,289136593.12995,0.0,22970134.938167,299140.608,442785.0048,0.0,101778.184392,38191554.31122,0.0,1003623.669735,-2359.401,0.0,64612389.15241,143922268.99809,27851008.912763,0.0,0.0,0.0,0.0,321397745.667087,0.0,-0.0,0.0,-0.0,6699955.506923,3386837.559101,127024.298496,33990862.879334,46785.244928,46785.244928,0.0,0.0,30838419.446196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9658104.275085,5529041424.78956,4248333073.006208,3594538.692079,6682620.620015,-124308998.060666,435455695.228812,204754357.086601,529429066.03591,282914066.093093,652294896.269377,11808687263.482271,2916.729251
test0_DemHi_FuelHi_REcostLo_SitingOpen_BattLo_PolOBBBA,0,2,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9794.191933,0.0,12994.628099,0.0,89778.618219,2356.459562,33431.678038,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,22538.51184,40443.08037,10158.309061,62570.423537,0.0,0.0,0.0,1554.41,1234.886667,48.0,6323.847869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2649089.300298,0.0,0.0,0.0,26050734.039,386996201.13847,17421833.389955,28015809.928416,299140.608,442785.0048,0.0,103738.962943,37804680.092867,0.0,1034692.85744,-1662.009,0.0,58473814.728902,91046718.947067,22395399.291954,0.0,0.0,0.0,0.0,275829781.170525,0.0,0.0,0.0,0.0,3677010.694572,2815093.188816,127024.298496,20883447.487271,35989.992570999995,35989.992570999995,0.0,0.0,4521344163.348803,12082417.17624,1746510600.742573,0.0,0.0,0.0,0.0,71250472.717067,0.0,4862003866.454495,5923812868.078218,0.0,-0.0,0.0,332104782.990242,257646093.443232,388589976.72784,223680866.855926,905943307.941621,19244969416.476257,2512.526067
test0_DemHi_FuelHi_REcostLo_SitingOpen_BattMd_PolIRA,1,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8923.312952,0.0,12994.628099,0.0,74061.267232,0.0,49521.437197,142.0,405.8,0.0,24.4,4980.0,0.0,1114.1,5.0,0.0,28079.089379,70565.788881,10863.270711,79272.046073,0.0,0.0,0.0,2796.02804,1476.0,48.0,6687.537665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2898150.942647,0.0,0.0,0.0,26050734.039,268144935.632086,0.0,26436377.312131,299140.608,442785.0048,0.0,101778.184392,37713294.637045,0.0,828595.912642,-2526.117,0.0,66114451.030357,159053801.296441,21121853.295016,0.0,0.0,0.0,0.0,339489813.037474,0.0,0.0,0.0,0.0,6089569.733635,3386837.559101,127024.298496,21331352.988375,50798.047645,50798.047645,0.0,0.0,48592336.379893,0.0,0.0,0.0,1069743.722078,0.0,0.0,0.0,0.0,5492279288.175766,4033496565.704711,5526868.163614,0.0,-194579469.676675,449157170.030524,450539570.894527,583351296.467988,292163800.686932,584711728.61943,11746308899.168789,3162.285566
test0_DemHi_FuelHi_REcostLo_SitingOpen_BattMd_PolOBBBA,1,2,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7749.988586,0.0,12994.628099,0.0,87087.2682,2370.835301,37647.677561,142.0,405.8,0.0,24.4,4980.0,0.0,1115.4,5.0,0.0,20934.993908,42504.009094,10238.109061,63148.872177,0.0,0.0,0.0,1890.67,1234.886667,48.0,6989.429943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1973266.616639,0.0,0.0,0.0,26050734.039,376115349.355222,17528116.447029,33043916.741984,299140.608,442785.0048,0.0,97050.07486,37589655.061666,0.0,969311.191316,-1662.009,0.0,54731521.036681,96019433.041377,22286188.981098,0.0,0.0,0.0,0.0,276803580.212592,0.0,0.0,0.0,0.0,4363494.14615,2815093.188816,127024.298496,23513189.187621,35755.918492,35755.918492,0.0,0.0,4682868182.12796,111907930.1715,1820632986.33338,0.0,0.0,0.0,0.0,71685140.980092,0.0,4899567273.007687,5884515416.651023,0.0,0.0,0.0,336827843.605102,281874847.995949,386632059.418523,224980801.831875,918264112.517107,19619756594.6402,2510.351865
test0_DemHi_FuelHi_REcostLo_SitingRef_BattHi_PolIRA,2,2,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,7646.852563,0.0,12994.628099,0.0,59087.660289,0.0,68449.578364,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,45137.484523,56692.589637,11370.052692,61586.256901,0.0,0.0,803.2,5085.003333,4688.95337,2952.0,16193.88888,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-686250.23279,0.0,0.0,0.0,26920965.006,238907777.621437,0.0,67548535.213105,299450.736,442984.704,0.0,92267.25531,37162903.18572,0.0,1014091.092265,-2887.503,0.0,110159157.571143,132359990.213914,22284457.47045,0.0,0.0,0.0,0.0,247372150.962479,0.0,0.0,0.0,1283647.968921,9089298.855449,12695808.72409,9537690.504809,56507158.636151,45499.297334,45499.297334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5471407502.372187,4454656608.4009,2908473.611506,-0.0,-193475339.824616,447206887.270736,567073730.964366,487108097.61329,289484626.111241,788586693.987646,12314957280.507254,3437.668294
test0_DemHi_FuelHi_REcostLo_SitingRef_BattHi_PolOBBBA,2,2,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,7555.48175,0.0,12994.628099,0.0,77947.147713,5178.520185,47083.370543,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,19448.14093,46435.779685,10225.34,46666.682158,0.0,0.0,803.2,5085.003333,6433.845927,2952.0,12642.452164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-541355.458253,0.0,0.0,0.0,26920965.006,345863406.947035,38234878.79171,58483671.47219,299450.736,442984.704,0.0,96232.952994,37566472.99212,0.0,1059553.703373,-1493.991,0.0,49748629.166268,113027456.278298,22089204.488724,0.0,0.0,0.0,0.0,196191925.257323,0.0,0.0,0.0,1279266.42469,9219173.654202,18678680.59487,10206988.336512,42597867.596894,34860.184483,34860.184483,0.0,0.0,3719504407.768214,111907930.1715,1533593932.27812,0.0,0.0,0.0,0.0,156370063.196668,0.0,4962456583.589067,6253685425.105968,0.0,-0.0,0.0,323983830.217703,342230388.930914,378530787.290006,230610296.324218,1054807332.712962,19067680977.585342,2733.503734
test0_DemHi_FuelHi_REcostLo_SitingRef_BattLo_PolIRA,0,2,2,0,0,1,0.0,1188.381956,0.0,106.173295,1736.432006,8.364895,27518.385077,467.584856,12994.628099,585.171197,70636.998248,0.0,41026.564842,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,0.0,46621.434642,58016.601857,11690.918138,60036.320938,0.0,0.0,466.16,2862.096667,6327.544183,1602.0,15513.029616,0.0,624613.55624,0.0,55804.683831,0.0,912668.662422,4396.588854,-9785177.101535,245762.60057,0.0,0.0,26920965.006,284695968.447879,0.0,26242178.548391,299450.736,442984.704,0.0,102210.702096,38065968.043034,0.0,987207.69436,-1911.375,0.0,113061652.565237,141902001.819325,23501629.464443,0.0,0.0,0.0,0.0,245712132.096277,0.0,0.0,0.0,767087.335515,5549358.716669,16457589.239688,4986353.41632,53947175.344844,43283.149313,43283.149313,0.0,0.0,3332041557.339978,111907930.1715,106214809.465064,0.0,0.0,0.0,0.0,12198183.582214,10390633.31914,5753575771.118919,4283335232.888068,2852022.935224,17010222.492927,-143412837.022433,439292797.277383,200302526.637099,469247962.453123,286033722.749076,704944161.464793,15585934696.872076,2944.007853
test0_DemHi_FuelHi_REcostLo_SitingRef_BattLo_PolOBBBA,0,2,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,13950.684053,0.0,12994.628099,0.0,76510.933082,5281.906179,39292.260431,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,22302.184284,46833.772932,10835.176697,47970.913102,0.0,0.0,466.16,3399.317554,8621.384882,2952.0,12607.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4141931.517425,0.0,0.0,0.0,26920965.006,346298565.613287,38079796.959249,41536238.413996,299450.736,442984.704,0.0,106044.982656,38253562.000225,0.0,1015235.016266,-1493.991,0.0,58000746.103266,115742854.655419,23685606.328861,0.0,0.0,0.0,0.0,200862315.427234,0.0,0.0,0.0,759120.139016,7318930.821453,22913496.112961,10206988.336512,43540353.498479,34585.007297,34585.007297,0.0,0.0,4709472216.359466,41123889.7866,1739070331.488274,0.0,0.0,23176367.388708,0.0,155735821.459572,0.0,4992307642.459824,5963757975.407902,0.0,-0.0,0.0,330285052.80841,201788365.889217,376420977.413394,229888638.385628,983763480.231468,19746790759.078465,2603.556305
test0_DemHi_FuelHi_REcostLo_SitingRef_BattMd_PolIRA,1,2,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,9367.084068,0.0,12994.628099,0.0,59126.135426,0.0,62122.072839,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,45322.566872,57256.77092,11585.639996,60866.650468,0.0,0.0,466.16,4641.330752,5378.093396,2952.0,16211.640228,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-3050553.496434,0.0,0.0,0.0,26920965.006,250393646.294213,0.0,55985840.180742,299450.736,442984.704,0.0,94468.376256,37306565.094387,0.0,997976.753429,-2887.503,0.0,109786329.533858,136063587.60361,22982838.374944,0.0,0.0,0.0,0.0,245721962.715858,0.0,0.0,0.0,767087.335515,8533777.21791,14249778.885602,9754226.794905,55625900.00816,44686.60702,44686.60702,0.0,0.0,306443196.03189,70784040.3849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5468669249.384829,4393930416.270708,2893418.283733,-0.0,-160741561.372793,444683829.404163,466639785.622662,478353247.054548,285287827.849515,770478548.272346,12527421997.186502,3340.936029
test0_DemHi_FuelHi_REcostLo_SitingRef_BattMd_PolOBBBA,1,2,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,7717.240267,0.0,12994.628099,0.0,77998.824659,4879.933059,42692.36591,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,20197.223637,46695.912069,10225.34,46408.052627,0.0,0.0,466.16,5307.496667,6681.825084,2952.0,12593.630038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2078825.23998,0.0,0.0,0.0,26920965.006,348821230.719438,36030302.547433,54058401.588081,299450.736,442984.704,0.0,96742.36653,37592621.903048,0.0,1068661.263993,-1493.991,0.0,52174169.88412,115477928.629881,21983220.177272,0.0,0.0,0.0,0.0,195590831.231186,0.0,0.0,0.0,759120.139016,9758683.3624,19340650.872664,10206988.336512,42971026.534714,34910.056537,34910.056537,0.0,0.0,4106230037.144133,111907930.1715,1710591409.700638,0.0,0.0,0.0,0.0,147353957.025197,0.0,4953045704.207888,6182204270.176734,0.0,-0.0,0.0,325391442.998311,272894122.51569,377866107.329542,226499587.263432,1037558814.009842,19451543382.542904,2681.830608
test0_DemHi_FuelHi_REcostMd_SitingLim_BattHi_PolIRA,2,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,5676.579205,0.0,12994.628099,0.0,60157.994786,2924.400946,66627.927029,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,1321.022388,57548.557777,25604.42,10977.388142,15739.682626,2448.0,0.0,3234.41,4505.966667,15553.538299,14535.802584,14279.190516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-263201.082934,0.0,0.0,0.0,30008120.2923,292884469.293631,21579201.372068,121370364.154272,299655.216,443341.2192,0.0,94287.18327,37295207.1045,0.0,1167007.717269,-2095.098,3537109.294211,144646975.206031,53018366.705497,18225781.027793,0.0,0.0,0.0,0.0,55394090.9599,0.0,6097408.54632,0.0,6363064.465967,10516029.470785,54310674.111054,49037788.657194,52099144.709015,34545.40027,34545.40027,0.0,0.0,0.0,263970735.13427,0.0,0.0,0.0,0.0,0.0,88252956.172977,0.0,5270760719.15401,6540881015.602763,0.0,0.0,-346168896.691376,374751468.827022,156841371.750189,376175648.17336,259720908.156969,1232005351.148922,14217191277.429106,3198.403953
test0_DemHi_FuelHi_REcostMd_SitingLim_BattHi_PolOBBBA,2,2,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,6130.266359,0.0,12994.628099,0.0,96231.339562,9054.309017,28598.748648,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,313.410448,29137.672943,25604.42,11112.227003,11206.500246,2448.0,0.0,3234.41,5033.606667,10290.829984,10234.1,15313.163634,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-170386.049106,0.0,0.0,0.0,30008120.2923,417868666.979603,58537901.40056,63180188.395552,299655.216,443341.2192,0.0,100884.403638,38073340.07766,0.0,1436028.74143,-2075.39025,800536.856187,79023262.65099,53049780.129419,21646867.813896,0.0,0.0,0.0,0.0,39910677.479228,0.0,6204445.40016,0.0,6394518.825125,12329950.359878,37437423.59605,35574021.207311,56141558.489368,34478.6,34478.6,0.0,0.0,14317891262.858831,0.0,3975034914.8025,0.0,0.0,143521594.902626,0.0,239403801.729602,0.0,4988546401.455955,7415340669.158993,0.0,-0.0,0.0,274871899.172621,163299934.109599,375947903.342,207010762.14826,1250213124.500508,33351082268.181496,2893.821482
test0_DemHi_FuelHi_REcostMd_SitingLim_BattLo_PolIRA,0,2,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,29412.928378,0.0,12994.628099,0.0,73430.104414,4805.705925,36842.528733,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,1321.022388,67468.076929,31142.795777,13976.31653,11902.617973,0.0,0.0,2987.056667,4839.391874,16047.497323,14032.00008,12507.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9131506.907656,0.0,0.0,0.0,30008120.2923,320685060.415054,34299854.9273,55330548.534271,299655.216,443341.2192,0.0,104245.895765,38430199.26162,0.0,1075679.626183,-1152.498,3695130.483607,174514234.713296,68085607.421732,28343136.447792,0.0,0.0,0.0,0.0,42934200.119899,0.0,0.0,0.0,5894320.135207,11345221.981615,56624113.190144,49276344.083728,46290067.398082,35128.495165,35128.495165,0.0,0.0,2906619877.630312,93985649.793882,930111046.767735,0.0,0.0,0.0,0.0,140276905.592843,0.0,5584936860.158863,5760303966.279655,0.0,-0.0,-310741425.688662,383079915.661117,116641117.317949,381383964.449659,260206744.506589,1007319625.96954,17254124248.439487,2681.077027
test0_DemHi_FuelHi_REcostMd_SitingLim_BattLo_PolOBBBA,0,2,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,13474.088795,0.0,12994.628099,0.0,98405.072675,5529.016659,21811.722768,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,313.410448,33897.627465,27074.523941,12815.012368,8934.935344,0.0,0.0,2987.056667,5280.96,8759.003697,10445.295,13366.714501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3042140.804843,0.0,0.0,0.0,30008120.2923,443442332.930182,40552121.265679,56783427.427081,299655.216,443341.2192,0.0,102874.84164,38283589.79082,0.0,1753627.014038,-2765.4165,970891.325787,93458309.967465,57075075.257338,28984845.491095,0.0,0.0,0.0,0.0,32211514.023344,0.0,0.0,0.0,5919482.861834,12785128.425597,32281142.61278,37110772.622376,48994919.667098,34478.6,34478.6,0.0,0.0,9879154982.617657,0.0,2974109606.592695,0.0,0.0,0.0,0.0,165846943.039036,0.0,4841295393.317099,7476155097.121673,0.0,0.0,0.0,262497092.497341,153891575.90625,375947903.342,208320106.400748,1230949508.453901,27568168209.2884,2577.054041
test0_DemHi_FuelHi_REcostMd_SitingLim_BattMd_PolIRA,1,2,2,0,1,2,716.367753,1154.26638,0.0,0.0,0.0,0.0,10206.69295,711.975857,12994.628099,0.0,69558.501238,7335.347473,64049.782248,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,1319.022388,61630.593623,25409.92,11154.760484,15402.454742,561.532081,0.0,3072.41,5201.606667,16401.985739,14040.203333,15926.26,376522.891202,606682.409145,0.0,0.0,0.0,0.0,0.0,-2561076.378104,374214.510573,0.0,0.0,30008120.2923,303409378.447751,29619509.605687,88181057.920381,299655.216,443341.2192,0.0,94913.089632,37323512.373031,0.0,1169276.170582,-2095.098,3561980.64197,154559713.706817,52199732.270943,19699512.463961,0.0,0.0,0.0,0.0,55160920.474598,0.0,1407169.756587,-0.0,6039353.213994,12580016.975695,56856359.266487,48993407.896298,58027842.790406,34674.434316,34674.434316,0.0,0.0,5078620813.682606,2679102958.702828,0.0,0.0,0.0,5466323.420577,0.0,134476540.981773,0.0,5859008542.547998,6090019683.896026,0.0,0.0,-304804951.411759,372254803.155781,168444811.581237,377585963.392694,259633247.84865,1121545033.806163,21841353771.604576,3399.853758
test0_DemHi_FuelHi_REcostMd_SitingLim_BattMd_PolOBBBA,1,2,2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,6766.741207,0.0,12994.628099,0.0,96186.781816,6309.413398,27545.452717,142.0,405.8,0.0,24.4,4980.0,0.0,1270.4,5.0,313.410448,30986.644162,25604.42,11457.651434,9770.47981,521.728684,0.0,3131.056667,5136.96,10568.78,11300.252708,12843.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1116336.654591,0.0,0.0,0.0,30008120.2923,431763593.334692,45045426.016567,66974407.829853,299655.216,443341.2192,0.0,100884.403638,38073340.07766,0.0,1917028.253822,-2567.76675,970891.325787,86157020.563295,53049780.129419,24197559.221033,0.0,0.0,0.0,0.0,34851926.980784,0.0,1322319.091604,0.0,6200867.181014,12542367.236449,38469927.839462,40161994.938734,46990342.65948,34478.6,34478.6,0.0,0.0,10920481891.492086,0.0,2952997837.922568,0.0,0.0,106017882.309253,0.0,184223314.824751,0.0,4857124753.113958,7571916410.747704,0.0,0.0,0.0,258445267.786213,175332467.738023,375947903.342,207262473.139192,1274338342.301792,28884088544.717537,2888.4003
test0_DemHi_FuelHi_REcostMd_SitingOpen_BattHi_PolIRA,2,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,8236.675789,0.0,12994.628099,0.0,86797.311952,0.0,45053.475317,142.0,405.8,0.0,24.4,4980.0,0.0,1160.4,5.0,0.0,16787.689214,61932.791554,10338.824403,63712.24601,0.0,0.0,1194.0,0.0,1234.886667,48.0,5172.974856,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-313496.646027,0.0,0.0,0.0,26050734.039,379117477.490152,0.0,49225546.975627,299140.608,442785.0048,0.0,97050.07486,37676285.931851,0.0,1045789.807086,-1332.162,0.0,37234148.688219,135763591.892584,21381314.275355,0.0,0.0,0.0,0.0,263014976.568855,0.0,0.0,0.0,1779181.20891,-0.0,2657944.837093,119145.23136,15168224.555252,37370.381045,37370.381045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5329455053.043018,5920851537.191085,54091.296235,-0.0,-43639904.428499,374280612.000742,442570885.080666,397986221.652612,252758259.178429,951262594.17966,13625579349.193949,2977.758347
test0_DemHi_FuelHi_REcostMd_SitingOpen_BattHi_PolOBBBA,2,2,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,7422.798393,0.0,12994.628099,0.0,93373.998849,10119.400032,32532.476095,142.0,405.8,0.0,24.4,4980.0,0.0,1229.688094,5.0,0.0,4876.140014,42321.161945,10225.34,54956.04969,0.0,0.0,1194.0,0.0,1234.886667,48.0,6667.676667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201391.601927,0.0,0.0,0.0,26050734.039,404778531.226077,73664779.698967,41542479.913472,299140.608,442785.0048,0.0,101131.532569,38094656.16744,0.0,1142247.882636,-1247.889,0.0,11303993.176708,93003016.070078,22523510.409654,0.0,0.0,0.0,0.0,232412942.331929,0.0,0.0,0.0,1779181.20891,-0.0,2657944.837093,119145.23136,20378819.792163,34478.6,34478.6,0.0,0.0,6216944532.982999,126923967.11295,1368879563.068808,0.0,0.0,0.0,0.0,301268543.824796,0.0,5071336103.522981,7112305759.440871,0.0,0.0,0.0,279437182.783438,173938270.249928,375947903.342,211602746.906924,1153016235.304408,22391600808.540104,2510.030066
