i,r,etype,SO2,NOx,CO2,N2O,CH4
CofireNew,p48289,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p08097,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p38035,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p18091,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p18057,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p51595,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p40081,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p20071,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p13145,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p13251,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p48433,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p39069,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p33009,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p29145,process,0.117669979,0.775445971,1.015740048,1.133786848,0.989486704
CofireNew,p18129,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p48311,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p17035,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p13297,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p27121,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p51157,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p51009,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p06111,process,0.047879509,0.420956384,1.008830478,3.117913832,3.174603175
CofireNew,p17033,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p08093,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p06037,process,0.047879509,0.420956384,1.008830478,3.117913832,3.174603175
CofireNew,p04027,process,0.047879509,0.420956384,1.008830478,3.117913832,3.174603175
CofireNew,p13129,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p19025,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p12055,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p51580,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p50017,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p20113,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p04021,process,0.047879509,0.420956384,1.008830478,3.117913832,3.174603175
CofireNew,p39051,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p08003,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p12017,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p47041,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p42031,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p46097,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p46073,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p18031,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p18037,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p51057,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p45089,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p36031,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p19195,process,0.117669979,0.775445971,1.015740048,1.133786848,0.989486704
CofireNew,p40063,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p51027,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p51005,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p28087,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p18143,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p08099,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p48435,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p40101,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p29043,process,0.117669979,0.775445971,1.015740048,1.133786848,0.989486704
CofireNew,p28073,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p18137,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p38057,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p13147,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p22049,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p51133,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p48157,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p55047,process,0.117669979,0.775445971,1.015740048,1.133786848,0.989486704
CofireNew,p30073,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p55127,process,0.184214381,0.737781453,1.01540288,1.133786848,0.989486704
CofireNew,p32021,process,0.047879509,0.420956384,1.008830478,3.117913832,3.174603175
CofireNew,p17057,process,0.117669979,0.775445971,1.015740048,1.133786848,0.989486704
CofireNew,p36103,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p18161,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p29119,process,0.117669979,0.775445971,1.015740048,1.133786848,0.989486704
CofireNew,p31157,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p35047,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p01081,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p48367,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p38021,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p38003,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p27143,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p13293,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p06097,process,0.047879509,0.420956384,1.008830478,3.117913832,3.174603175
CofireNew,p26033,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p16019,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p13013,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p13183,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p48271,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p40115,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p42033,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p26037,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p17135,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p28003,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p28071,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p22043,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p29005,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p17115,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p26149,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p17055,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p30033,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p31001,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p27109,process,0.117669979,0.775445971,1.015740048,1.133786848,0.989486704
CofireNew,p34039,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p01097,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p46087,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p01057,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p01017,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p37131,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p08081,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p21087,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p18047,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p37013,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p38015,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p37159,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p26071,process,0.117669979,0.775445971,1.015740048,1.133786848,0.989486704
CofireNew,p27067,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p21237,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p48149,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p46081,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p23029,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p48045,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p26131,process,0.117669979,0.775445971,1.015740048,1.133786848,0.989486704
CofireNew,p28015,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p41003,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p27133,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p42063,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p22061,process,0.184214381,0.737781453,1.01540288,1.133786848,0.989486704
CofireNew,p42099,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p46137,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p48203,process,0.117669979,0.775445971,1.015740048,1.133786848,0.989486704
CofireNew,p26013,process,0.117669979,0.775445971,1.015740048,1.133786848,0.989486704
CofireNew,p40131,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p29019,process,0.117669979,0.775445971,1.015740048,1.133786848,0.989486704
CofireNew,p40015,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p08059,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p54011,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p48383,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p05141,process,0.117669979,0.775445971,1.015740048,1.133786848,0.989486704
CofireNew,p08117,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p20035,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p05071,process,0.117669979,0.775445971,1.015740048,1.133786848,0.989486704
CofireNew,p36041,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p51045,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p48083,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p04017,process,0.047879509,0.420956384,1.008830478,3.117913832,3.174603175
CofireNew,p28085,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p48357,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p48103,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p56003,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p47081,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p28143,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p29081,process,0.117669979,0.775445971,1.015740048,1.133786848,0.989486704
CofireNew,p18005,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p13223,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p39015,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p47141,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p38101,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p25027,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p39091,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p06031,process,0.047879509,0.420956384,1.008830478,3.117913832,3.174603175
CofireNew,p06073,process,0.047879509,0.420956384,1.008830478,3.117913832,3.174603175
CofireNew,p13079,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p29037,process,0.117669979,0.775445971,1.015740048,1.133786848,0.989486704
CofireNew,p36027,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p48477,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p08101,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p29067,process,0.117669979,0.775445971,1.015740048,1.133786848,0.989486704
CofireNew,p38009,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p37051,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p56017,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p26001,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p06061,process,0.047879509,0.420956384,1.008830478,3.117913832,3.174603175
CofireNew,p05129,process,0.117669979,0.775445971,1.015740048,1.133786848,0.989486704
CofireNew,p48305,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p36077,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p37153,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p37093,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p31131,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p42023,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p45035,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p27161,process,0.117669979,0.775445971,1.015740048,1.133786848,0.989486704
CofireNew,p46015,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p47177,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p17023,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p21201,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p47095,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p45015,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p05051,process,0.117669979,0.775445971,1.015740048,1.133786848,0.989486704
CofireNew,p20139,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p39155,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p48333,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p48359,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p42019,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p16049,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p20115,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p51029,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p37025,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p29225,process,0.117669979,0.775445971,1.015740048,1.133786848,0.989486704
CofireNew,p49011,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p27033,process,0.324606839,0.722272533,1.006223362,0.850340136,0.989486704
CofireNew,p12093,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
CofireNew,p13291,process,0.088455364,0.686823574,0.963298548,1.133786848,0.989486704
