r,East_North_Central,East_South_Central,Mid_Atlantic,Mountain,New_England,Pacific,South_Atlantic,West_North_Central,West_South_Central
p33019,0.008,0.001,0.36,0.0,0.608,0.0,0.023,0.0,0.0
p34001,0.019,0.007,0.502,0.0,0.139,0.0,0.333,0.0,0.0
p34003,0.015,0.003,0.462,0.0,0.374,0.0,0.145,0.0,0.0
p34005,0.02,0.006,0.479,0.0,0.174,0.0,0.321,0.0,0.0
p34007,0.022,0.007,0.462,0.0,0.146,0.0,0.363,0.0,0.0
p34009,0.019,0.008,0.476,0.0,0.095,0.0,0.402,0.0,0.0
p34011,0.022,0.008,0.46,0.0,0.101,0.0,0.408,0.0,0.0
p34013,0.017,0.004,0.472,0.0,0.333,0.0,0.175,0.0,0.0
p34015,0.023,0.007,0.453,0.0,0.128,0.0,0.388,0.0,0.0
p34017,0.015,0.003,0.467,0.0,0.346,0.0,0.168,0.0,0.0
p34019,0.025,0.006,0.486,0.0,0.231,0.0,0.252,0.0,0.0
p34021,0.021,0.005,0.477,0.0,0.218,0.0,0.278,0.0,0.0
p34023,0.019,0.004,0.479,0.0,0.268,0.0,0.23,0.0,0.0
p34025,0.016,0.004,0.487,0.0,0.268,0.0,0.225,0.0,0.0
p34027,0.021,0.004,0.485,0.0,0.303,0.0,0.187,0.0,0.0
p34029,0.017,0.005,0.505,0.0,0.202,0.0,0.271,0.0,0.0
p34031,0.018,0.004,0.475,0.0,0.35,0.0,0.153,0.0,0.0
p34033,0.025,0.009,0.447,0.0,0.107,0.0,0.411,0.0,0.0
p34035,0.021,0.005,0.481,0.0,0.262,0.0,0.231,0.0,0.0
p34037,0.023,0.004,0.504,0.0,0.303,0.0,0.165,0.0,0.0
p34039,0.018,0.004,0.475,0.0,0.309,0.0,0.194,0.0,0.0
p34041,0.027,0.006,0.502,0.0,0.25,0.0,0.215,0.0,0.0
p35001,0.0,0.0,0.0,0.844,0.0,0.011,0.0,0.04,0.104
p35003,0.0,0.0,0.0,0.827,0.0,0.029,0.0,0.01,0.133
p35005,0.0,0.0,0.0,0.675,0.0,0.002,0.0,0.029,0.293
p35006,0.0,0.0,0.0,0.876,0.0,0.024,0.0,0.02,0.079
p35007,0.0,0.0,0.0,0.613,0.0,0.002,0.0,0.137,0.247
p35009,0.0,0.0,0.0,0.507,0.0,0.001,0.0,0.067,0.425
p35011,0.0,0.0,0.0,0.65,0.0,0.002,0.0,0.055,0.293
p35013,0.0,0.0,0.0,0.568,0.0,0.006,0.0,0.006,0.42
p35015,0.0,0.0,0.0,0.581,0.0,0.001,0.0,0.014,0.404
p35017,0.0,0.0,0.0,0.748,0.0,0.021,0.0,0.005,0.226
p35019,0.0,0.0,0.0,0.68,0.0,0.003,0.0,0.069,0.247
p35021,0.0,0.0,0.0,0.524,0.0,0.001,0.0,0.137,0.337
p35023,0.0,0.0,0.0,0.757,0.0,0.022,0.0,0.003,0.218
p35025,0.0,0.0,0.0,0.541,0.0,0.001,0.0,0.019,0.439
p35027,0.0,0.0,0.0,0.766,0.0,0.005,0.0,0.031,0.198
p35028,0.0,0.0,0.0,0.805,0.0,0.008,0.0,0.062,0.125
p35029,0.0,0.0,0.0,0.654,0.0,0.011,0.0,0.004,0.33
p35031,0.0,0.0,0.0,0.904,0.0,0.026,0.0,0.023,0.047
p35033,0.0,0.0,0.0,0.664,0.0,0.003,0.0,0.109,0.225
p35035,0.0,0.0,0.0,0.607,0.0,0.004,0.0,0.011,0.378
p35037,0.0,0.0,0.0,0.518,0.0,0.001,0.0,0.094,0.386
p35039,0.0,0.0,0.0,0.827,0.0,0.008,0.0,0.059,0.105
p35041,0.0,0.0,0.0,0.537,0.0,0.001,0.0,0.046,0.416
p35043,0.0,0.0,0.0,0.847,0.0,0.011,0.0,0.046,0.095
p35045,0.0,0.0,0.0,0.907,0.0,0.021,0.0,0.026,0.046
p35047,0.0,0.0,0.0,0.664,0.0,0.003,0.0,0.093,0.24
p35049,0.0,0.0,0.0,0.784,0.0,0.006,0.0,0.063,0.146
p35051,0.0,0.0,0.0,0.704,0.0,0.011,0.0,0.01,0.275
p35053,0.0,0.0,0.0,0.8,0.0,0.012,0.0,0.021,0.167
p35055,0.0,0.0,0.0,0.732,0.0,0.004,0.0,0.095,0.169
p35057,0.0,0.0,0.0,0.792,0.0,0.006,0.0,0.046,0.155
p35059,0.0,0.0,0.0,0.456,0.0,0.001,0.0,0.186,0.358
p35061,0.0,0.0,0.0,0.852,0.0,0.012,0.0,0.033,0.103
p36001,0.018,0.002,0.539,0.0,0.388,0.0,0.053,0.0,0.0
p36003,0.177,0.015,0.642,0.0,0.062,0.0,0.104,0.001,0.0
p36005,0.013,0.003,0.453,0.0,0.39,0.0,0.14,0.0,0.0
p36007,0.056,0.006,0.641,0.0,0.193,0.0,0.103,0.0,0.0
p36009,0.228,0.017,0.592,0.0,0.041,0.0,0.12,0.002,0.0
p36011,0.088,0.006,0.714,0.0,0.136,0.0,0.056,0.001,0.0
p36013,0.298,0.019,0.53,0.0,0.025,0.0,0.126,0.002,0.0
p36015,0.096,0.01,0.67,0.0,0.124,0.0,0.1,0.001,0.0
p36017,0.052,0.005,0.652,0.0,0.21,0.0,0.081,0.0,0.0
p36019,0.01,0.001,0.528,0.0,0.452,0.0,0.01,0.0,0.0
p36021,0.014,0.002,0.485,0.0,0.442,0.0,0.057,0.0,0.0
p36023,0.068,0.006,0.678,0.0,0.171,0.0,0.076,0.0,0.0
p36025,0.034,0.004,0.594,0.0,0.278,0.0,0.091,0.0,0.0
p36027,0.014,0.002,0.479,0.0,0.424,0.0,0.081,0.0,0.0
p36029,0.237,0.013,0.617,0.0,0.039,0.0,0.092,0.002,0.0
p36031,0.013,0.001,0.527,0.0,0.443,0.0,0.016,0.0,0.0
p36033,0.016,0.001,0.593,0.0,0.376,0.0,0.013,0.0,0.0
p36035,0.025,0.002,0.599,0.0,0.332,0.0,0.043,0.0,0.0
p36037,0.182,0.011,0.675,0.0,0.057,0.0,0.073,0.001,0.0
p36039,0.02,0.002,0.532,0.0,0.377,0.0,0.068,0.0,0.0
p36041,0.023,0.002,0.598,0.0,0.348,0.0,0.028,0.0,0.0
p36043,0.033,0.002,0.637,0.0,0.29,0.0,0.037,0.0,0.0
p36045,0.052,0.003,0.723,0.0,0.194,0.0,0.027,0.001,0.0
p36047,0.014,0.003,0.468,0.0,0.345,0.0,0.169,0.0,0.0
p36049,0.04,0.003,0.682,0.0,0.244,0.0,0.031,0.0,0.0
p36051,0.16,0.011,0.68,0.0,0.071,0.0,0.077,0.001,0.0
p36053,0.054,0.004,0.68,0.0,0.201,0.0,0.06,0.0,0.0
p36055,0.138,0.008,0.716,0.0,0.082,0.0,0.055,0.001,0.0
p36057,0.025,0.002,0.594,0.0,0.328,0.0,0.05,0.0,0.0
p36059,0.012,0.003,0.461,0.0,0.388,0.0,0.136,0.0,0.0
p36061,0.014,0.003,0.461,0.0,0.365,0.0,0.156,0.0,0.0
p36063,0.203,0.01,0.673,0.0,0.045,0.0,0.067,0.002,0.0
p36065,0.045,0.003,0.671,0.0,0.234,0.0,0.046,0.0,0.0
p36067,0.072,0.005,0.705,0.0,0.161,0.0,0.057,0.001,0.0
p36069,0.128,0.009,0.707,0.0,0.092,0.0,0.063,0.001,0.0
p36071,0.02,0.003,0.506,0.0,0.344,0.0,0.127,0.0,0.0
p36073,0.167,0.009,0.702,0.0,0.061,0.0,0.06,0.001,0.0
p36075,0.066,0.004,0.714,0.0,0.174,0.0,0.04,0.001,0.0
p36077,0.037,0.004,0.627,0.0,0.264,0.0,0.068,0.0,0.0
p36079,0.013,0.002,0.467,0.0,0.418,0.0,0.099,0.0,0.0
p36081,0.014,0.003,0.466,0.0,0.358,0.0,0.159,0.0,0.0
p36083,0.013,0.001,0.499,0.0,0.445,0.0,0.041,0.0,0.0
p36085,0.016,0.004,0.475,0.0,0.314,0.0,0.192,0.0,0.0
p36087,0.015,0.003,0.462,0.0,0.393,0.0,0.127,0.0,0.0
p36089,0.026,0.002,0.668,0.0,0.288,0.0,0.017,0.0,0.0
p36091,0.017,0.002,0.544,0.0,0.401,0.0,0.036,0.0,0.0
p36093,0.02,0.002,0.556,0.0,0.375,0.0,0.047,0.0,0.0
p36095,0.025,0.003,0.579,0.0,0.331,0.0,0.062,0.0,0.0
p36097,0.104,0.009,0.684,0.0,0.118,0.0,0.083,0.001,0.0
p36099,0.102,0.008,0.707,0.0,0.118,0.0,0.064,0.001,0.0
p36101,0.133,0.012,0.673,0.0,0.09,0.0,0.091,0.001,0.0
p36103,0.008,0.002,0.486,0.0,0.416,0.0,0.088,0.0,0.0
p36105,0.028,0.004,0.557,0.0,0.29,0.0,0.121,0.0,0.0
p36107,0.075,0.008,0.661,0.0,0.155,0.0,0.101,0.001,0.0
p36109,0.084,0.008,0.681,0.0,0.143,0.0,0.083,0.001,0.0
p36111,0.02,0.003,0.528,0.0,0.356,0.0,0.092,0.0,0.0
p36113,0.015,0.001,0.53,0.0,0.429,0.0,0.025,0.0,0.0
p36115,0.012,0.001,0.502,0.0,0.459,0.0,0.026,0.0,0.0
p36117,0.104,0.006,0.728,0.0,0.115,0.0,0.045,0.001,0.0
p36119,0.013,0.002,0.445,0.0,0.428,0.0,0.112,0.0,0.0
p36121,0.193,0.012,0.652,0.0,0.055,0.0,0.087,0.001,0.0
p36123,0.118,0.009,0.698,0.0,0.104,0.0,0.07,0.001,0.0
p37001,0.058,0.187,0.039,0.0,0.005,0.0,0.706,0.003,0.002
p37003,0.068,0.349,0.027,0.0,0.002,0.0,0.544,0.006,0.004
p37005,0.093,0.363,0.038,0.0,0.002,0.0,0.494,0.005,0.004
p37007,0.038,0.184,0.018,0.0,0.002,0.0,0.751,0.004,0.003
p37009,0.089,0.409,0.033,0.0,0.002,0.0,0.458,0.006,0.004
p37011,0.072,0.429,0.024,0.0,0.001,0.0,0.461,0.008,0.006
p37013,0.019,0.05,0.054,0.0,0.008,0.0,0.868,0.001,0.001
p37015,0.025,0.057,0.076,0.0,0.012,0.0,0.829,0.001,0.001
p37017,0.022,0.091,0.019,0.0,0.003,0.0,0.862,0.002,0.001
p37019,0.014,0.062,0.014,0.0,0.002,0.0,0.905,0.001,0.001
p37021,0.058,0.392,0.017,0.0,0.001,0.0,0.513,0.011,0.009
p37023,0.063,0.374,0.022,0.0,0.001,0.0,0.528,0.007,0.006
p37025,0.05,0.248,0.022,0.0,0.002,0.0,0.669,0.005,0.004
p37027,0.07,0.378,0.025,0.0,0.001,0.0,0.513,0.007,0.005
p37029,0.021,0.037,0.108,0.0,0.017,0.0,0.816,0.001,0.0
p37031,0.012,0.038,0.037,0.0,0.006,0.0,0.906,0.001,0.0
p37033,0.068,0.184,0.05,0.0,0.006,0.0,0.687,0.003,0.002
p37035,0.06,0.323,0.024,0.0,0.002,0.0,0.581,0.006,0.005
p37037,0.047,0.169,0.032,0.0,0.004,0.0,0.743,0.003,0.002
p37039,0.04,0.436,0.008,0.0,0.0,0.0,0.477,0.021,0.018
p37041,0.022,0.047,0.086,0.0,0.013,0.0,0.83,0.001,0.001
p37043,0.038,0.404,0.009,0.0,0.0,0.0,0.514,0.018,0.016
p37045,0.051,0.31,0.019,0.0,0.001,0.0,0.606,0.007,0.006
p37047,0.018,0.081,0.015,0.0,0.002,0.0,0.88,0.002,0.001
p37049,0.017,0.053,0.04,0.0,0.006,0.0,0.882,0.001,0.001
p37051,0.03,0.119,0.022,0.0,0.004,0.0,0.821,0.002,0.002
p37053,0.019,0.032,0.114,0.0,0.018,0.0,0.815,0.0,0.0
p37055,0.013,0.027,0.074,0.0,0.012,0.0,0.874,0.0,0.0
p37057,0.059,0.251,0.03,0.0,0.003,0.0,0.649,0.004,0.003
p37059,0.066,0.29,0.031,0.0,0.003,0.0,0.603,0.005,0.003
p37061,0.022,0.077,0.028,0.0,0.004,0.0,0.867,0.001,0.001
p37063,0.05,0.148,0.042,0.0,0.006,0.0,0.75,0.002,0.002
p37065,0.03,0.078,0.057,0.0,0.009,0.0,0.824,0.001,0.001
p37067,0.072,0.266,0.037,0.0,0.003,0.0,0.615,0.004,0.003
p37069,0.042,0.112,0.048,0.0,0.008,0.0,0.786,0.002,0.001
p37071,0.05,0.283,0.019,0.0,0.001,0.0,0.635,0.006,0.005
p37073,0.027,0.049,0.102,0.0,0.016,0.0,0.804,0.001,0.001
p37075,0.044,0.432,0.01,0.0,0.0,0.0,0.478,0.02,0.017
p37077,0.053,0.136,0.051,0.0,0.008,0.0,0.749,0.002,0.001
p37079,0.026,0.077,0.043,0.0,0.007,0.0,0.845,0.001,0.001
p37081,0.065,0.221,0.038,0.0,0.004,0.0,0.667,0.003,0.002
p37083,0.036,0.082,0.068,0.0,0.011,0.0,0.801,0.001,0.001
p37085,0.036,0.134,0.026,0.0,0.004,0.0,0.796,0.002,0.002
p37087,0.052,0.416,0.014,0.0,0.001,0.0,0.493,0.013,0.011
p37089,0.051,0.356,0.015,0.0,0.001,0.0,0.558,0.011,0.009
p37091,0.029,0.057,0.09,0.0,0.014,0.0,0.808,0.001,0.001
p37093,0.033,0.139,0.02,0.0,0.003,0.0,0.8,0.002,0.002
p37095,0.014,0.034,0.058,0.0,0.009,0.0,0.884,0.001,0.0
p37097,0.064,0.312,0.027,0.0,0.002,0.0,0.586,0.005,0.004
p37099,0.045,0.391,0.012,0.0,0.001,0.0,0.525,0.015,0.012
p37101,0.033,0.109,0.034,0.0,0.005,0.0,0.815,0.002,0.001
p37103,0.018,0.06,0.035,0.0,0.005,0.0,0.88,0.001,0.001
p37105,0.041,0.156,0.028,0.0,0.004,0.0,0.767,0.002,0.002
p37107,0.023,0.072,0.037,0.0,0.006,0.0,0.86,0.001,0.001
p37109,0.055,0.307,0.021,0.0,0.002,0.0,0.604,0.006,0.005
p37111,0.061,0.377,0.02,0.0,0.001,0.0,0.525,0.009,0.007
p37113,0.04,0.385,0.01,0.0,0.0,0.0,0.533,0.016,0.014
p37115,0.063,0.431,0.018,0.0,0.001,0.0,0.466,0.012,0.009
p37117,0.024,0.06,0.063,0.0,0.01,0.0,0.841,0.001,0.001
p37119,0.048,0.254,0.02,0.0,0.002,0.0,0.668,0.005,0.004
p37121,0.07,0.429,0.022,0.0,0.001,0.0,0.462,0.009,0.007
p37123,0.044,0.199,0.023,0.0,0.003,0.0,0.724,0.003,0.003
p37125,0.041,0.169,0.024,0.0,0.003,0.0,0.758,0.003,0.002
p37127,0.036,0.096,0.051,0.0,0.008,0.0,0.807,0.001,0.001
p37129,0.014,0.057,0.018,0.0,0.003,0.0,0.907,0.001,0.001
p37131,0.035,0.072,0.081,0.0,0.013,0.0,0.797,0.001,0.001
p37133,0.016,0.056,0.028,0.0,0.004,0.0,0.894,0.001,0.001
p37135,0.055,0.165,0.041,0.0,0.006,0.0,0.729,0.002,0.002
p37137,0.015,0.043,0.044,0.0,0.007,0.0,0.889,0.001,0.001
p37139,0.021,0.038,0.101,0.0,0.016,0.0,0.822,0.001,0.0
p37141,0.017,0.065,0.022,0.0,0.003,0.0,0.891,0.001,0.001
p37143,0.021,0.042,0.093,0.0,0.014,0.0,0.828,0.001,0.0
p37145,0.061,0.157,0.053,0.0,0.007,0.0,0.718,0.002,0.002
p37147,0.024,0.067,0.05,0.0,0.008,0.0,0.849,0.001,0.001
p37149,0.05,0.33,0.016,0.0,0.001,0.0,0.585,0.01,0.008
p37151,0.053,0.212,0.03,0.0,0.003,0.0,0.695,0.003,0.003
p37153,0.036,0.167,0.019,0.0,0.002,0.0,0.77,0.003,0.003
p37155,0.026,0.114,0.016,0.0,0.003,0.0,0.838,0.002,0.002
p37157,0.076,0.221,0.048,0.0,0.005,0.0,0.645,0.003,0.002
p37159,0.057,0.269,0.026,0.0,0.002,0.0,0.638,0.005,0.003
p37161,0.054,0.333,0.018,0.0,0.001,0.0,0.579,0.008,0.007
p37163,0.026,0.096,0.025,0.0,0.004,0.0,0.847,0.002,0.001
p37165,0.031,0.142,0.018,0.0,0.002,0.0,0.801,0.003,0.002
p37167,0.046,0.221,0.022,0.0,0.002,0.0,0.701,0.004,0.003
p37169,0.083,0.265,0.044,0.0,0.004,0.0,0.597,0.004,0.003
p37171,0.088,0.312,0.041,0.0,0.003,0.0,0.548,0.005,0.003
p37173,0.045,0.443,0.012,0.0,0.0,0.0,0.47,0.017,0.014
p37175,0.046,0.356,0.013,0.0,0.001,0.0,0.562,0.013,0.011
p37177,0.017,0.036,0.079,0.0,0.012,0.0,0.854,0.001,0.0
p37179,0.04,0.21,0.018,0.0,0.002,0.0,0.722,0.004,0.004
p37181,0.05,0.121,0.055,0.0,0.009,0.0,0.762,0.002,0.001
p37183,0.042,0.131,0.036,0.0,0.006,0.0,0.782,0.002,0.001
p37185,0.046,0.104,0.061,0.0,0.01,0.0,0.776,0.002,0.001
p37187,0.02,0.045,0.072,0.0,0.011,0.0,0.851,0.001,0.0
p37189,0.078,0.422,0.028,0.0,0.001,0.0,0.458,0.007,0.005
p37191,0.027,0.089,0.036,0.0,0.006,0.0,0.84,0.001,0.001
p37193,0.079,0.368,0.032,0.0,0.002,0.0,0.51,0.006,0.004
p37195,0.031,0.09,0.045,0.0,0.007,0.0,0.824,0.001,0.001
p37197,0.076,0.31,0.035,0.0,0.003,0.0,0.569,0.005,0.003
p37199,0.066,0.421,0.02,0.0,0.001,0.0,0.475,0.009,0.007
p38001,0.006,0.0,0.0,0.321,0.0,0.001,0.0,0.671,0.001
p38003,0.06,0.0,0.0,0.051,0.0,0.0,0.0,0.888,0.0
p38005,0.026,0.0,0.0,0.098,0.0,0.0,0.0,0.876,0.0
p38007,0.003,0.0,0.0,0.419,0.0,0.001,0.0,0.577,0.0
p38009,0.01,0.0,0.0,0.182,0.0,0.0,0.0,0.807,0.0
p38011,0.003,0.0,0.0,0.435,0.0,0.001,0.0,0.561,0.0
p38013,0.004,0.0,0.0,0.328,0.0,0.001,0.0,0.667,0.0
p38015,0.019,0.0,0.0,0.15,0.0,0.0,0.0,0.83,0.0
p38017,0.086,0.0,0.0,0.034,0.0,0.0,0.0,0.879,0.0
p38019,0.032,0.0,0.0,0.068,0.0,0.0,0.0,0.9,0.0
p38021,0.056,0.0,0.0,0.06,0.0,0.0,0.0,0.883,0.001
p38023,0.002,0.0,0.0,0.434,0.0,0.001,0.0,0.563,0.0
p38025,0.005,0.0,0.0,0.335,0.0,0.001,0.0,0.659,0.0
p38027,0.034,0.0,0.0,0.079,0.0,0.0,0.0,0.887,0.0
p38029,0.023,0.0,0.0,0.134,0.0,0.0,0.0,0.842,0.001
p38031,0.036,0.0,0.0,0.077,0.0,0.0,0.0,0.886,0.0
p38033,0.002,0.0,0.0,0.474,0.0,0.001,0.0,0.522,0.0
p38035,0.064,0.0,0.0,0.041,0.0,0.0,0.0,0.895,0.0
p38037,0.01,0.0,0.0,0.236,0.0,0.001,0.0,0.753,0.0
p38039,0.049,0.0,0.0,0.057,0.0,0.0,0.0,0.893,0.0
p38041,0.006,0.0,0.0,0.315,0.0,0.001,0.0,0.677,0.0
p38043,0.026,0.0,0.0,0.112,0.0,0.0,0.0,0.861,0.0
p38045,0.053,0.0,0.0,0.062,0.0,0.0,0.0,0.884,0.001
p38047,0.033,0.0,0.0,0.096,0.0,0.0,0.0,0.869,0.001
p38049,0.013,0.0,0.0,0.167,0.0,0.0,0.0,0.82,0.0
p38051,0.035,0.0,0.0,0.093,0.0,0.0,0.0,0.87,0.001
p38053,0.003,0.0,0.0,0.423,0.0,0.001,0.0,0.573,0.0
p38055,0.01,0.0,0.0,0.214,0.0,0.0,0.0,0.775,0.0
p38057,0.008,0.0,0.0,0.257,0.0,0.001,0.0,0.734,0.0
p38059,0.012,0.0,0.0,0.207,0.0,0.0,0.0,0.78,0.0
p38061,0.005,0.0,0.0,0.31,0.0,0.001,0.0,0.684,0.0
p38063,0.046,0.0,0.0,0.057,0.0,0.0,0.0,0.896,0.0
p38065,0.011,0.0,0.0,0.213,0.0,0.0,0.0,0.775,0.0
p38067,0.046,0.0,0.0,0.045,0.0,0.0,0.0,0.909,0.0
p38069,0.018,0.0,0.0,0.127,0.0,0.0,0.0,0.854,0.0
p38071,0.033,0.0,0.0,0.074,0.0,0.0,0.0,0.892,0.0
p38073,0.08,0.0,0.0,0.04,0.0,0.0,0.0,0.878,0.001
p38075,0.007,0.0,0.0,0.246,0.0,0.001,0.0,0.746,0.0
p38077,0.113,0.0,0.0,0.028,0.0,0.0,0.0,0.858,0.001
p38079,0.017,0.0,0.0,0.123,0.0,0.0,0.0,0.86,0.0
p38081,0.085,0.0,0.0,0.039,0.0,0.0,0.0,0.875,0.001
p38083,0.017,0.0,0.0,0.146,0.0,0.0,0.0,0.837,0.0
p38085,0.015,0.0,0.0,0.186,0.0,0.0,0.0,0.798,0.001
p38087,0.003,0.0,0.0,0.428,0.0,0.001,0.0,0.567,0.0
p38089,0.005,0.0,0.0,0.337,0.0,0.001,0.0,0.656,0.0
p38091,0.062,0.0,0.0,0.045,0.0,0.0,0.0,0.893,0.0
p38093,0.04,0.0,0.0,0.078,0.0,0.0,0.0,0.882,0.0
p38095,0.023,0.0,0.0,0.095,0.0,0.0,0.0,0.881,0.0
p38097,0.08,0.0,0.0,0.034,0.0,0.0,0.0,0.885,0.0
p38099,0.05,0.0,0.0,0.047,0.0,0.0,0.0,0.902,0.0
p38101,0.008,0.0,0.0,0.235,0.0,0.001,0.0,0.757,0.0
p38103,0.024,0.0,0.0,0.109,0.0,0.0,0.0,0.866,0.0
p38105,0.002,0.0,0.0,0.433,0.0,0.001,0.0,0.564,0.0
p39001,0.374,0.333,0.065,0.0,0.002,0.0,0.208,0.012,0.006
p39003,0.609,0.164,0.091,0.0,0.003,0.0,0.105,0.023,0.005
p39005,0.493,0.092,0.195,0.0,0.005,0.0,0.206,0.007,0.002
p39007,0.425,0.028,0.376,0.0,0.01,0.0,0.157,0.003,0.001
p39009,0.358,0.188,0.149,0.0,0.003,0.0,0.294,0.005,0.002
p39011,0.589,0.189,0.082,0.0,0.002,0.0,0.109,0.022,0.006
p39013,0.341,0.082,0.265,0.0,0.007,0.0,0.301,0.002,0.001
p39015,0.394,0.348,0.058,0.0,0.001,0.0,0.176,0.015,0.007
p39017,0.449,0.351,0.05,0.0,0.001,0.0,0.117,0.022,0.01
p39019,0.364,0.065,0.269,0.0,0.007,0.0,0.291,0.003,0.001
p39021,0.523,0.217,0.092,0.0,0.002,0.0,0.145,0.015,0.006
p39023,0.497,0.241,0.086,0.0,0.002,0.0,0.153,0.015,0.006
p39025,0.402,0.368,0.053,0.0,0.001,0.0,0.15,0.018,0.008
p39027,0.444,0.294,0.074,0.0,0.002,0.0,0.165,0.015,0.007
p39029,0.343,0.049,0.299,0.0,0.008,0.0,0.298,0.002,0.001
p39031,0.437,0.116,0.207,0.0,0.005,0.0,0.227,0.005,0.002
p39033,0.551,0.112,0.155,0.0,0.004,0.0,0.164,0.011,0.003
p39035,0.49,0.047,0.265,0.0,0.007,0.0,0.184,0.006,0.001
p39037,0.547,0.251,0.061,0.0,0.002,0.0,0.106,0.024,0.008
p39039,0.672,0.121,0.084,0.0,0.002,0.0,0.082,0.034,0.005
p39041,0.514,0.155,0.136,0.0,0.004,0.0,0.177,0.01,0.004
p39043,0.559,0.068,0.19,0.0,0.005,0.0,0.164,0.011,0.002
p39045,0.428,0.193,0.138,0.0,0.003,0.0,0.227,0.007,0.003
p39047,0.455,0.242,0.093,0.0,0.002,0.0,0.19,0.012,0.006
p39049,0.479,0.184,0.126,0.0,0.003,0.0,0.194,0.009,0.004
p39051,0.675,0.095,0.102,0.0,0.003,0.0,0.092,0.029,0.004
p39053,0.332,0.245,0.1,0.0,0.002,0.0,0.313,0.006,0.003
p39055,0.433,0.042,0.307,0.0,0.009,0.0,0.205,0.004,0.001
p39057,0.472,0.274,0.077,0.0,0.002,0.0,0.153,0.015,0.007
p39059,0.387,0.109,0.23,0.0,0.006,0.0,0.264,0.003,0.002
p39061,0.414,0.387,0.045,0.0,0.001,0.0,0.122,0.021,0.01
p39063,0.608,0.13,0.116,0.0,0.003,0.0,0.12,0.019,0.004
p39065,0.579,0.16,0.11,0.0,0.003,0.0,0.126,0.017,0.005
p39067,0.361,0.077,0.266,0.0,0.007,0.0,0.286,0.003,0.001
p39069,0.653,0.113,0.101,0.0,0.003,0.0,0.099,0.026,0.004
p39071,0.422,0.293,0.076,0.0,0.002,0.0,0.187,0.013,0.006
p39073,0.392,0.21,0.134,0.0,0.003,0.0,0.252,0.006,0.003
p39075,0.448,0.099,0.212,0.0,0.006,0.0,0.229,0.005,0.002
p39077,0.541,0.083,0.181,0.0,0.005,0.0,0.178,0.01,0.002
p39079,0.35,0.272,0.099,0.0,0.002,0.0,0.266,0.007,0.004
p39081,0.331,0.059,0.291,0.0,0.008,0.0,0.309,0.002,0.001
p39083,0.487,0.131,0.177,0.0,0.005,0.0,0.191,0.007,0.003
p39085,0.47,0.034,0.321,0.0,0.009,0.0,0.162,0.005,0.001
p39087,0.326,0.296,0.08,0.0,0.002,0.0,0.285,0.007,0.004
p39089,0.458,0.157,0.16,0.0,0.004,0.0,0.212,0.007,0.003
p39091,0.553,0.191,0.098,0.0,0.003,0.0,0.134,0.016,0.005
p39093,0.519,0.06,0.221,0.0,0.006,0.0,0.184,0.008,0.002
p39095,0.641,0.08,0.137,0.0,0.004,0.0,0.116,0.02,0.003
p39097,0.487,0.212,0.104,0.0,0.003,0.0,0.178,0.012,0.005
p39099,0.363,0.044,0.317,0.0,0.009,0.0,0.264,0.003,0.001
p39101,0.551,0.143,0.136,0.0,0.004,0.0,0.15,0.012,0.004
p39103,0.472,0.068,0.228,0.0,0.006,0.0,0.218,0.006,0.001
p39105,0.338,0.198,0.13,0.0,0.003,0.0,0.324,0.005,0.002
p39107,0.6,0.2,0.068,0.0,0.002,0.0,0.096,0.027,0.007
p39109,0.525,0.25,0.072,0.0,0.002,0.0,0.125,0.019,0.007
p39111,0.34,0.098,0.251,0.0,0.006,0.0,0.302,0.003,0.001
p39113,0.486,0.293,0.064,0.0,0.002,0.0,0.128,0.019,0.008
p39115,0.371,0.154,0.18,0.0,0.004,0.0,0.284,0.004,0.002
p39117,0.526,0.131,0.157,0.0,0.004,0.0,0.17,0.009,0.003
p39119,0.411,0.14,0.191,0.0,0.005,0.0,0.247,0.005,0.002
p39121,0.368,0.121,0.222,0.0,0.005,0.0,0.278,0.003,0.002
p39123,0.603,0.074,0.163,0.0,0.005,0.0,0.138,0.015,0.002
p39125,0.66,0.14,0.078,0.0,0.002,0.0,0.08,0.033,0.006
p39127,0.403,0.173,0.16,0.0,0.004,0.0,0.252,0.006,0.003
p39129,0.439,0.218,0.114,0.0,0.003,0.0,0.213,0.009,0.004
p39131,0.379,0.29,0.087,0.0,0.002,0.0,0.227,0.009,0.005
p39133,0.409,0.05,0.286,0.0,0.008,0.0,0.242,0.004,0.001
p39135,0.494,0.309,0.054,0.0,0.001,0.0,0.109,0.024,0.009
p39137,0.634,0.141,0.094,0.0,0.003,0.0,0.098,0.025,0.005
p39139,0.514,0.104,0.177,0.0,0.005,0.0,0.189,0.009,0.002
p39141,0.406,0.255,0.1,0.0,0.002,0.0,0.223,0.009,0.004
p39143,0.597,0.09,0.151,0.0,0.004,0.0,0.141,0.015,0.003
p39145,0.345,0.327,0.075,0.0,0.002,0.0,0.238,0.009,0.004
p39147,0.581,0.103,0.147,0.0,0.004,0.0,0.148,0.014,0.003
p39149,0.56,0.214,0.079,0.0,0.002,0.0,0.118,0.02,0.007
p39151,0.401,0.065,0.256,0.0,0.007,0.0,0.266,0.004,0.001
p39153,0.437,0.059,0.256,0.0,0.007,0.0,0.235,0.005,0.001
p39155,0.386,0.038,0.34,0.0,0.01,0.0,0.223,0.003,0.001
